MOF,Uptake,Pressure,H,C,N,F,Cl,Br,V,Cu,Zn,Zr,ASA_m^2/g_15prb,NASA_m^2/g_15prb,AV_cm^3/g_15prb,NAV_cm^3/g_15prb,POAV_cm^3/g_15prb,PONAV_cm^3/g_15prb,PLD,LCD,LFPD,Density,Volume,TotalDegreeOfUnsaturation,MetallicPercentage,OxygenToMetalRatio,ElectronegativeToTotalRatio,WeightedElectronegativityPerAtom,NitrogenToOxygen,Epoch40,Epoch1000,Epoch4000,Epoch40Ave,Epoch4000Ave,Epoch1000Ave,HenryCoeff_CO2
GeFSIX_15_Co_i,0.017177437,40,0.014015458,0.023359096,0.00233591,0.003503864,0,0,0,0,0,0,2517.07,0,0.282152,0,0.706518,0,10.52892,10.66629,10.66629,0.781778,6849.58,97,2.5,0,0.131578947,0.474210526,0,8.823795806,118.0838764,452.0180349,0.029025644,1.486901431,0.388433804,0.000414759
GeFSIX_15_Cu_i,0.993756191,4000,0.013793896,0.022989827,0.002298983,0.003448474,0,0,0,0.000574746,0,0,2552.55,0,0.289111,0,0.718874,0,10.59935,10.73467,10.73467,0.773821,6959.6,97,2.5,0,0.131578947,0.474210526,0,9.095610129,119.790055,453.7242135,0.02991977,1.49251386,0.394046234,0.000435641
GeFSIX_15_Cu_i,0.333838512,1000,0.013793896,0.022989827,0.002298983,0.003448474,0,0,0,0.000574746,0,0,2552.55,0,0.289111,0,0.718874,0,10.59935,10.73467,10.73467,0.773821,6959.6,97,2.5,0,0.131578947,0.474210526,0,9.095610129,119.790055,453.7242135,0.02991977,1.49251386,0.394046234,0.000435641
GeFSIX_15_Cu_i,0.01766811,40,0.013793896,0.022989827,0.002298983,0.003448474,0,0,0,0.000574746,0,0,2552.55,0,0.289111,0,0.718874,0,10.59935,10.73467,10.73467,0.773821,6959.6,97,2.5,0,0.131578947,0.474210526,0,9.095610129,119.790055,453.7242135,0.02991977,1.49251386,0.394046234,0.000435641
GeFSIX_15_Fe_i,0.935250386,4000,0.013883626,0.023139377,0.002313938,0.003470907,0,0,0,0,0,0,2528.13,0,0.290723,0,0.717058,0,10.80661,10.9319,10.9319,0.771457,6914.62,97,2.5,0,0.131578947,0.474210526,0,8.999034054,119.9266192,453.8607778,0.029602086,1.492963085,0.394495458,0.000388962
GeFSIX_15_Fe_i,0.332231708,1000,0.013883626,0.023139377,0.002313938,0.003470907,0,0,0,0,0,0,2528.13,0,0.290723,0,0.717058,0,10.80661,10.9319,10.9319,0.771457,6914.62,97,2.5,0,0.131578947,0.474210526,0,8.999034054,119.9266192,453.8607778,0.029602086,1.492963085,0.394495458,0.000388962
GeFSIX_15_Fe_i,0.016570785,40,0.013883626,0.023139377,0.002313938,0.003470907,0,0,0,0,0,0,2528.13,0,0.290723,0,0.717058,0,10.80661,10.9319,10.9319,0.771457,6914.62,97,2.5,0,0.131578947,0.474210526,0,8.999034054,119.9266192,453.8607778,0.029602086,1.492963085,0.394495458,0.000388962
GeFSIX_15_Ni_i,0.940192672,4000,0.014027233,0.023378722,0.002337872,0.003506808,0,0,0,0,0,0,2491.12,0,0.283329,0,0.703911,0,10.6879,10.80698,10.80698,0.782201,6843.83,97,2.5,0,0.131578947,0.474210526,0,9.015493133,119.7209118,453.6550703,0.029656227,1.492286416,0.393818789,0.000403267
GeFSIX_15_Ni_i,0.327557037,1000,0.014027233,0.023378722,0.002337872,0.003506808,0,0,0,0,0,0,2491.12,0,0.283329,0,0.703911,0,10.6879,10.80698,10.80698,0.782201,6843.83,97,2.5,0,0.131578947,0.474210526,0,9.015493133,119.7209118,453.6550703,0.029656227,1.492286416,0.393818789,0.000403267
GeFSIX_15_Ni_i,0.017367986,40,0.014027233,0.023378722,0.002337872,0.003506808,0,0,0,0,0,0,2491.12,0,0.283329,0,0.703911,0,10.6879,10.80698,10.80698,0.782201,6843.83,97,2.5,0,0.131578947,0.474210526,0,9.015493133,119.7209118,453.6550703,0.029656227,1.492286416,0.393818789,0.000403267
GeFSIX_15_Zn_i,1.022725113,4000,0.013849636,0.023082727,0.002308273,0.003462409,0,0,0,0,0.000577068,0,2515.68,0,0.287602,0,0.710093,0,10.74184,10.87398,10.87398,0.778715,6931.59,97,2.5,0,0.131578947,0.474210526,0,9.018919337,119.6006922,453.5348507,0.029667498,1.491890956,0.39342333,0.000435232
GeFSIX_15_Zn_i,0.367823364,1000,0.013849636,0.023082727,0.002308273,0.003462409,0,0,0,0,0.000577068,0,2515.68,0,0.287602,0,0.710093,0,10.74184,10.87398,10.87398,0.778715,6931.59,97,2.5,0,0.131578947,0.474210526,0,9.018919337,119.6006922,453.5348507,0.029667498,1.491890956,0.39342333,0.000435232
GeFSIX_15_Zn_i,0.017796105,40,0.013849636,0.023082727,0.002308273,0.003462409,0,0,0,0,0.000577068,0,2515.68,0,0.287602,0,0.710093,0,10.74184,10.87398,10.87398,0.778715,6931.59,97,2.5,0,0.131578947,0.474210526,0,9.018919337,119.6006922,453.5348507,0.029667498,1.491890956,0.39342333,0.000435232
GeFSIX_16_Cd_i,0.075748432,4000,0.012203051,0.019829958,0.001525381,0.002288072,0,0,0,0,0,0,3533.17,0,0.458274,0,0.991585,0,8.66243,8.84195,8.84195,0.640752,5244.59,65,1.923076923,0,0.104166667,0.375416667,0,4.758145116,73.44484144,284.3506258,0.024782006,1.480992843,0.382525216,1.81E-05
GeFSIX_16_Cd_i,0.019180052,1000,0.012203051,0.019829958,0.001525381,0.002288072,0,0,0,0,0,0,3533.17,0,0.458274,0,0.991585,0,8.66243,8.84195,8.84195,0.640752,5244.59,65,1.923076923,0,0.104166667,0.375416667,0,4.758145116,73.44484144,284.3506258,0.024782006,1.480992843,0.382525216,1.81E-05
GeFSIX_16_Cd_i,0.000787198,40,0.012203051,0.019829958,0.001525381,0.002288072,0,0,0,0,0,0,3533.17,0,0.458274,0,0.991585,0,8.66243,8.84195,8.84195,0.640752,5244.59,65,1.923076923,0,0.104166667,0.375416667,0,4.758145116,73.44484144,284.3506258,0.024782006,1.480992843,0.382525216,1.81E-05
GeFSIX_16_Co_i,0.085717358,4000,0.013125728,0.021329308,0.001640716,0.002461074,0,0,0,0,0,0,3449.44,0,0.421768,0,0.949484,0,8.20523,8.42081,8.42081,0.652775,4875.92,65,1.923076923,0,0.104166667,0.375416667,0,4.501769112,71.994377,282.9001613,0.023446714,1.47343834,0.374970714,2.05E-05
GeFSIX_16_Co_i,0.021548966,1000,0.013125728,0.021329308,0.001640716,0.002461074,0,0,0,0,0,0,3449.44,0,0.421768,0,0.949484,0,8.20523,8.42081,8.42081,0.652775,4875.92,65,1.923076923,0,0.104166667,0.375416667,0,4.501769112,71.994377,282.9001613,0.023446714,1.47343834,0.374970714,2.05E-05
GeFSIX_16_Co_i,0.000872909,40,0.013125728,0.021329308,0.001640716,0.002461074,0,0,0,0,0,0,3449.44,0,0.421768,0,0.949484,0,8.20523,8.42081,8.42081,0.652775,4875.92,65,1.923076923,0,0.104166667,0.375416667,0,4.501769112,71.994377,282.9001613,0.023446714,1.47343834,0.374970714,2.05E-05
GeFSIX_16_Cu_i,0.085687503,4000,0.013068132,0.021235714,0.001633516,0.002450275,0,0,0,0.000408379,0,0,3440.57,0,0.422701,0,0.948949,0,8.28229,8.48658,8.48658,0.653038,4897.41,65,1.923076923,0,0.104166667,0.375416667,0,4.618227022,72.90835754,283.8141419,0.024053266,1.478198656,0.379731029,2.04E-05
GeFSIX_16_Cu_i,0.02176547,1000,0.013068132,0.021235714,0.001633516,0.002450275,0,0,0,0.000408379,0,0,3440.57,0,0.422701,0,0.948949,0,8.28229,8.48658,8.48658,0.653038,4897.41,65,1.923076923,0,0.104166667,0.375416667,0,4.618227022,72.90835754,283.8141419,0.024053266,1.478198656,0.379731029,2.04E-05
GeFSIX_16_Cu_i,0.000851409,40,0.013068132,0.021235714,0.001633516,0.002450275,0,0,0,0.000408379,0,0,3440.57,0,0.422701,0,0.948949,0,8.28229,8.48658,8.48658,0.653038,4897.41,65,1.923076923,0,0.104166667,0.375416667,0,4.618227022,72.90835754,283.8141419,0.024053266,1.478198656,0.379731029,2.04E-05
GeFSIX_16_Fe_i,0.083954522,4000,0.013057121,0.021217821,0.00163214,0.00244821,0,0,0,0,0,0,3441.74,0,0.425634,0,0.956633,0,8.46007,8.63314,8.63313,0.64727,4901.54,65,1.923076923,0,0.104166667,0.375416667,0,4.624654597,72.84746524,283.7532496,0.024086743,1.477881508,0.379413881,2.01E-05
GeFSIX_16_Fe_i,0.021127555,1000,0.013057121,0.021217821,0.00163214,0.00244821,0,0,0,0,0,0,3441.74,0,0.425634,0,0.956633,0,8.46007,8.63314,8.63313,0.64727,4901.54,65,1.923076923,0,0.104166667,0.375416667,0,4.624654597,72.84746524,283.7532496,0.024086743,1.477881508,0.379413881,2.01E-05
GeFSIX_16_Fe_i,0.000808816,40,0.013057121,0.021217821,0.00163214,0.00244821,0,0,0,0,0,0,3441.74,0,0.425634,0,0.956633,0,8.46007,8.63314,8.63313,0.64727,4901.54,65,1.923076923,0,0.104166667,0.375416667,0,4.624654597,72.84746524,283.7532496,0.024086743,1.477881508,0.379413881,2.01E-05
GeFSIX_16_Ni_i,0.087478701,4000,0.013289368,0.021595222,0.001661171,0.002491756,0,0,0,0,0,0,3372.13,0,0.410263,0,0.931733,0,8.34375,8.52581,8.52581,0.660748,4815.88,65,1.923076923,0,0.104166667,0.375416667,0,4.64107992,72.81044897,283.7162333,0.024172291,1.477688715,0.379221088,2.09E-05
GeFSIX_16_Ni_i,0.021893751,1000,0.013289368,0.021595222,0.001661171,0.002491756,0,0,0,0,0,0,3372.13,0,0.410263,0,0.931733,0,8.34375,8.52581,8.52581,0.660748,4815.88,65,1.923076923,0,0.104166667,0.375416667,0,4.64107992,72.81044897,283.7162333,0.024172291,1.477688715,0.379221088,2.09E-05
GeFSIX_16_Ni_i,0.000893433,40,0.013289368,0.021595222,0.001661171,0.002491756,0,0,0,0,0,0,3372.13,0,0.410263,0,0.931733,0,8.34375,8.52581,8.52581,0.660748,4815.88,65,1.923076923,0,0.104166667,0.375416667,0,4.64107992,72.81044897,283.7162333,0.024172291,1.477688715,0.379221088,2.09E-05
GeFSIX_16_Zn_i,0.085164223,4000,0.013083654,0.021260937,0.001635457,0.002453185,0,0,0,0,0.000408864,0,3409.79,0,0.419805,0,0.944088,0,8.41889,8.59718,8.59718,0.655066,4891.6,65,1.923076923,0,0.104166667,0.375416667,0,4.664937321,72.80872324,283.7145076,0.024296549,1.477679727,0.3792121,2.05E-05
GeFSIX_16_Zn_i,0.021401381,1000,0.013083654,0.021260937,0.001635457,0.002453185,0,0,0,0,0.000408864,0,3409.79,0,0.419805,0,0.944088,0,8.41889,8.59718,8.59718,0.655066,4891.6,65,1.923076923,0,0.104166667,0.375416667,0,4.664937321,72.80872324,283.7145076,0.024296549,1.477679727,0.3792121,2.05E-05
GeFSIX_16_Zn_i,0.000861286,40,0.013083654,0.021260937,0.001635457,0.002453185,0,0,0,0,0.000408864,0,3409.79,0,0.419805,0,0.944088,0,8.41889,8.59718,8.59718,0.655066,4891.6,65,1.923076923,0,0.104166667,0.375416667,0,4.664937321,72.80872324,283.7145076,0.024296549,1.477679727,0.3792121,2.05E-05
GeFSIX_18_Cd,0.049743533,4000,0.033034255,0.023595897,0.009438359,0.007078769,0,0,0,0,0,0,660.73,0,0.0168417,0,0.174742,0,3.51219,4.843,4.843,1.33122,1695.21,3,5,0,0.21875,0.753125,0,4.443385489,56.21824231,196.8220985,0.034713949,1.537672645,0.439205018,1.22E-05
GeFSIX_18_Cd,0.012872392,1000,0.033034255,0.023595897,0.009438359,0.007078769,0,0,0,0,0,0,660.73,0,0.0168417,0,0.174742,0,3.51219,4.843,4.843,1.33122,1695.21,3,5,0,0.21875,0.753125,0,4.443385489,56.21824231,196.8220985,0.034713949,1.537672645,0.439205018,1.22E-05
GeFSIX_18_Cd,0.000516041,40,0.033034255,0.023595897,0.009438359,0.007078769,0,0,0,0,0,0,660.73,0,0.0168417,0,0.174742,0,3.51219,4.843,4.843,1.33122,1695.21,3,5,0,0.21875,0.753125,0,4.443385489,56.21824231,196.8220985,0.034713949,1.537672645,0.439205018,1.22E-05
GeFSIX_18_Co,0.049728766,4000,0.035510013,0.025364295,0.010145718,0.007609288,0,0,0,0,0,0,527.664,0,0.0104372,0,0.153159,0,3.32576,4.59934,4.59934,1.31837,1577.02,3,5,0,0.21875,0.753125,0,4.38434761,56.24895251,196.8528087,0.034252716,1.537912568,0.439444942,1.20E-05
GeFSIX_18_Co,0.012765965,1000,0.035510013,0.025364295,0.010145718,0.007609288,0,0,0,0,0,0,527.664,0,0.0104372,0,0.153159,0,3.32576,4.59934,4.59934,1.31837,1577.02,3,5,0,0.21875,0.753125,0,4.38434761,56.24895251,196.8528087,0.034252716,1.537912568,0.439444942,1.20E-05
GeFSIX_18_Co,0.000515752,40,0.035510013,0.025364295,0.010145718,0.007609288,0,0,0,0,0,0,527.664,0,0.0104372,0,0.153159,0,3.32576,4.59934,4.59934,1.31837,1577.02,3,5,0,0.21875,0.753125,0,4.38434761,56.24895251,196.8528087,0.034252716,1.537912568,0.439444942,1.20E-05
GeFSIX_18_Cu,0.055058358,4000,0.03590319,0.025645135,0.010258054,0.007693541,0,0,0,0.001282257,0,0,491.465,0,0.0100984,0,0.150969,0,3.2219,4.62598,4.62598,1.34279,1559.75,3,5,0,0.21875,0.753125,0,4.353856659,55.75113397,196.3549902,0.034014505,1.534023361,0.435555734,1.34E-05
GeFSIX_18_Cu,0.014204089,1000,0.03590319,0.025645135,0.010258054,0.007693541,0,0,0,0.001282257,0,0,491.465,0,0.0100984,0,0.150969,0,3.2219,4.62598,4.62598,1.34279,1559.75,3,5,0,0.21875,0.753125,0,4.353856659,55.75113397,196.3549902,0.034014505,1.534023361,0.435555734,1.34E-05
GeFSIX_18_Cu,0.000596574,40,0.03590319,0.025645135,0.010258054,0.007693541,0,0,0,0.001282257,0,0,491.465,0,0.0100984,0,0.150969,0,3.2219,4.62598,4.62598,1.34279,1559.75,3,5,0,0.21875,0.753125,0,4.353856659,55.75113397,196.3549902,0.034014505,1.534023361,0.435555734,1.34E-05
GeFSIX_18_Fe,0.044525527,4000,0.034965908,0.024975649,0.009990259,0.007492695,0,0,0,0,0,0,546.129,0,0.0111321,0,0.153294,0,3.36678,4.6041,4.60409,1.29177,1601.56,3,5,0,0.21875,0.753125,0,4.377615945,55.92239466,196.5262509,0.034200125,1.535361335,0.436893708,1.08E-05
GeFSIX_18_Fe,0.011274341,1000,0.034965908,0.024975649,0.009990259,0.007492695,0,0,0,0,0,0,546.129,0,0.0111321,0,0.153294,0,3.36678,4.6041,4.60409,1.29177,1601.56,3,5,0,0.21875,0.753125,0,4.377615945,55.92239466,196.5262509,0.034200125,1.535361335,0.436893708,1.08E-05
GeFSIX_18_Fe,0.000447833,40,0.034965908,0.024975649,0.009990259,0.007492695,0,0,0,0,0,0,546.129,0,0.0111321,0,0.153294,0,3.36678,4.6041,4.60409,1.29177,1601.56,3,5,0,0.21875,0.753125,0,4.377615945,55.92239466,196.5262509,0.034200125,1.535361335,0.436893708,1.08E-05
GeFSIX_18_Ni,0.045462165,4000,0.036091544,0.025779674,0.01031187,0.007733902,0,0,0,0,0,0,484.2,0,0.00897384,0,0.14276,0,3.27625,4.53619,4.53619,1.33945,1551.61,3,5,0,0.21875,0.753125,0,4.34793599,55.85005084,196.4539071,0.03396825,1.534796149,0.436328522,1.10E-05
GeFSIX_18_Ni,0.011609307,1000,0.036091544,0.025779674,0.01031187,0.007733902,0,0,0,0,0,0,484.2,0,0.00897384,0,0.14276,0,3.27625,4.53619,4.53619,1.33945,1551.61,3,5,0,0.21875,0.753125,0,4.34793599,55.85005084,196.4539071,0.03396825,1.534796149,0.436328522,1.10E-05
GeFSIX_18_Ni,0.000537262,40,0.036091544,0.025779674,0.01031187,0.007733902,0,0,0,0,0,0,484.2,0,0.00897384,0,0.14276,0,3.27625,4.53619,4.53619,1.33945,1551.61,3,5,0,0.21875,0.753125,0,4.34793599,55.85005084,196.4539071,0.03396825,1.534796149,0.436328522,1.10E-05
GeFSIX_18_Zn,0.047686327,4000,0.035381009,0.025272149,0.01010886,0.007581645,0,0,0,0,0.001263607,0,531.465,0,0.0104586,0,0.15168,0,3.30221,4.60172,4.60172,1.32713,1582.77,3,5,0,0.21875,0.753125,0,4.354177811,55.73772076,196.341577,0.034017014,1.53391857,0.435450943,1.17E-05
GeFSIX_18_Zn,0.012182747,1000,0.035381009,0.025272149,0.01010886,0.007581645,0,0,0,0,0.001263607,0,531.465,0,0.0104586,0,0.15168,0,3.30221,4.60172,4.60172,1.32713,1582.77,3,5,0,0.21875,0.753125,0,4.354177811,55.73772076,196.341577,0.034017014,1.53391857,0.435450943,1.17E-05
GeFSIX_18_Zn,0.000511349,40,0.035381009,0.025272149,0.01010886,0.007581645,0,0,0,0,0.001263607,0,531.465,0,0.0104586,0,0.15168,0,3.30221,4.60172,4.60172,1.32713,1582.77,3,5,0,0.21875,0.753125,0,4.354177811,55.73772076,196.341577,0.034017014,1.53391857,0.435450943,1.17E-05
GeFSIX_1_Cd,0.117682237,4000,0.014207825,0.017759781,0.003551956,0.005327934,0,0,0,0,0,0,2197.15,0,0.25129,0,0.630942,0,7.92192,8.78193,8.78193,0.90151,1126.14,9,5,0,0.208333333,0.750833333,0,2.374243633,21.39762856,74.12407465,0.049463409,1.544251555,0.445783928,2.77E-05
GeFSIX_1_Cd,0.028866574,1000,0.014207825,0.017759781,0.003551956,0.005327934,0,0,0,0,0,0,2197.15,0,0.25129,0,0.630942,0,7.92192,8.78193,8.78193,0.90151,1126.14,9,5,0,0.208333333,0.750833333,0,2.374243633,21.39762856,74.12407465,0.049463409,1.544251555,0.445783928,2.77E-05
GeFSIX_1_Cd,0.001218922,40,0.014207825,0.017759781,0.003551956,0.005327934,0,0,0,0,0,0,2197.15,0,0.25129,0,0.630942,0,7.92192,8.78193,8.78193,0.90151,1126.14,9,5,0,0.208333333,0.750833333,0,2.374243633,21.39762856,74.12407465,0.049463409,1.544251555,0.445783928,2.77E-05
GeFSIX_1_Co,0.151141755,4000,0.016379564,0.020474455,0.004094891,0.006142336,0,0,0,0,0,0,2007.44,0,0.20196,0,0.55527,0,7.26104,8.12467,8.12467,0.948403,976.827,9,5,0,0.208333333,0.750833333,0,2.24139316,20.6607714,73.38721749,0.046695691,1.528900364,0.430432738,3.58E-05
GeFSIX_1_Co,0.036733439,1000,0.016379564,0.020474455,0.004094891,0.006142336,0,0,0,0,0,0,2007.44,0,0.20196,0,0.55527,0,7.26104,8.12467,8.12467,0.948403,976.827,9,5,0,0.208333333,0.750833333,0,2.24139316,20.6607714,73.38721749,0.046695691,1.528900364,0.430432738,3.58E-05
GeFSIX_1_Co,0.001590187,40,0.016379564,0.020474455,0.004094891,0.006142336,0,0,0,0,0,0,2007.44,0,0.20196,0,0.55527,0,7.26104,8.12467,8.12467,0.948403,976.827,9,5,0,0.208333333,0.750833333,0,2.24139316,20.6607714,73.38721749,0.046695691,1.528900364,0.430432738,3.58E-05
GeFSIX_1_Cu,0.1539387,4000,0.015937366,0.019921708,0.003984342,0.005976512,0,0,0,0.000996085,0,0,2076.71,0,0.212397,0,0.574638,0,7.35726,8.23813,8.23813,0.930429,1003.93,9,5,0,0.208333333,0.750833333,0,2.31841008,21.116756,73.84320208,0.04830021,1.538400043,0.439932417,3.58E-05
GeFSIX_1_Cu,0.037392401,1000,0.015937366,0.019921708,0.003984342,0.005976512,0,0,0,0.000996085,0,0,2076.71,0,0.212397,0,0.574638,0,7.35726,8.23813,8.23813,0.930429,1003.93,9,5,0,0.208333333,0.750833333,0,2.31841008,21.116756,73.84320208,0.04830021,1.538400043,0.439932417,3.58E-05
GeFSIX_1_Cu,0.00151379,40,0.015937366,0.019921708,0.003984342,0.005976512,0,0,0,0.000996085,0,0,2076.71,0,0.212397,0,0.574638,0,7.35726,8.23813,8.23813,0.930429,1003.93,9,5,0,0.208333333,0.750833333,0,2.31841008,21.116756,73.84320208,0.04830021,1.538400043,0.439932417,3.58E-05
GeFSIX_1_Fe,0.11080149,4000,0.015490067,0.019362584,0.003872517,0.005808775,0,0,0,0,0,0,2124.37,0,0.233132,0,0.602036,0,7.65225,8.40854,8.40854,0.89194,1032.92,9,5,0,0.208333333,0.750833333,0,2.30569646,21.09650669,73.82295278,0.048035343,1.537978183,0.439510556,2.56E-05
GeFSIX_1_Fe,0.027041712,1000,0.015490067,0.019362584,0.003872517,0.005808775,0,0,0,0,0,0,2124.37,0,0.233132,0,0.602036,0,7.65225,8.40854,8.40854,0.89194,1032.92,9,5,0,0.208333333,0.750833333,0,2.30569646,21.09650669,73.82295278,0.048035343,1.537978183,0.439510556,2.56E-05
GeFSIX_1_Fe,0.001129133,40,0.015490067,0.019362584,0.003872517,0.005808775,0,0,0,0,0,0,2124.37,0,0.233132,0,0.602036,0,7.65225,8.40854,8.40854,0.89194,1032.92,9,5,0,0.208333333,0.750833333,0,2.30569646,21.09650669,73.82295278,0.048035343,1.537978183,0.439510556,2.56E-05
GeFSIX_1_Ni,0.12099704,4000,0.016165339,0.020206674,0.004041335,0.006062002,0,0,0,0,0,0,2003.94,0,0.212335,0,0.561973,0,7.46155,8.23057,8.23057,0.935597,989.772,9,5,0,0.208333333,0.750833333,0,2.314956738,21.08592033,73.81236642,0.048228265,1.537757634,0.439290007,2.82E-05
GeFSIX_1_Ni,0.030088659,1000,0.016165339,0.020206674,0.004041335,0.006062002,0,0,0,0,0,0,2003.94,0,0.212335,0,0.561973,0,7.46155,8.23057,8.23057,0.935597,989.772,9,5,0,0.208333333,0.750833333,0,2.314956738,21.08592033,73.81236642,0.048228265,1.537757634,0.439290007,2.82E-05
GeFSIX_1_Ni,0.001246687,40,0.016165339,0.020206674,0.004041335,0.006062002,0,0,0,0,0,0,2003.94,0,0.212335,0,0.561973,0,7.46155,8.23057,8.23057,0.935597,989.772,9,5,0,0.208333333,0.750833333,0,2.314956738,21.08592033,73.81236642,0.048228265,1.537757634,0.439290007,2.82E-05
GeFSIX_1_Zn,0.125514484,4000,0.015638134,0.019547667,0.003909533,0.0058643,0,0,0,0,0.000977383,0,2084.03,0,0.223636,0,0.584156,0,7.57557,8.36154,8.36154,0.915954,1023.14,9,5,0,0.208333333,0.750833333,0,2.306001495,21.04893158,73.77537767,0.048041698,1.536987035,0.438519408,2.93E-05
GeFSIX_1_Zn,0.031086445,1000,0.015638134,0.019547667,0.003909533,0.0058643,0,0,0,0,0.000977383,0,2084.03,0,0.223636,0,0.584156,0,7.57557,8.36154,8.36154,0.915954,1023.14,9,5,0,0.208333333,0.750833333,0,2.306001495,21.04893158,73.77537767,0.048041698,1.536987035,0.438519408,2.93E-05
GeFSIX_1_Zn,0.001282806,40,0.015638134,0.019547667,0.003909533,0.0058643,0,0,0,0,0.000977383,0,2084.03,0,0.223636,0,0.584156,0,7.57557,8.36154,8.36154,0.915954,1023.14,9,5,0,0.208333333,0.750833333,0,2.306001495,21.04893158,73.77537767,0.048041698,1.536987035,0.438519408,2.93E-05
GeFSIX_2_Cd,0.059466409,4000,0.009515031,0.014272546,0.002378758,0.003568137,0,0,0,0,0,0,761.658,0,0.563252,0,0.223283,0,11.2705,11.89215,11.89215,1.30238,1681.55,13,4.166666667,0,0.192307692,0.693076923,0,2.352338828,22.66689205,79.78720864,0.045237285,1.534369397,0.43590177,1.48E-05
GeFSIX_2_Cd,0.015431264,1000,0.009515031,0.014272546,0.002378758,0.003568137,0,0,0,0,0,0,761.658,0,0.563252,0,0.223283,0,11.2705,11.89215,11.89215,1.30238,1681.55,13,4.166666667,0,0.192307692,0.693076923,0,2.352338828,22.66689205,79.78720864,0.045237285,1.534369397,0.43590177,1.48E-05
GeFSIX_2_Cd,0.000601743,40,0.009515031,0.014272546,0.002378758,0.003568137,0,0,0,0,0,0,761.658,0,0.563252,0,0.223283,0,11.2705,11.89215,11.89215,1.30238,1681.55,13,4.166666667,0,0.192307692,0.693076923,0,2.352338828,22.66689205,79.78720864,0.045237285,1.534369397,0.43590177,1.48E-05
GeFSIX_2_Cd_i,4.324401319,4000,0.019192822,0.028789233,0.004798205,0.007197308,0,0,0,0,0,0,3220.26,0,0.0164622,0,1.04785,0,3.68475,4.07101,4.07101,0.656757,1667.29,25,4.166666667,0,0.192307692,0.693076923,0,4.649358208,45.14917078,159.389804,0.044705367,1.532594269,0.434126642,0.00193058
GeFSIX_2_Cd_i,1.879618913,1000,0.019192822,0.028789233,0.004798205,0.007197308,0,0,0,0,0,0,3220.26,0,0.0164622,0,1.04785,0,3.68475,4.07101,4.07101,0.656757,1667.29,25,4.166666667,0,0.192307692,0.693076923,0,4.649358208,45.14917078,159.389804,0.044705367,1.532594269,0.434126642,0.00193058
GeFSIX_2_Cd_i,0.080990957,40,0.019192822,0.028789233,0.004798205,0.007197308,0,0,0,0,0,0,3220.26,0,0.0164622,0,1.04785,0,3.68475,4.07101,4.07101,0.656757,1667.29,25,4.166666667,0,0.192307692,0.693076923,0,4.649358208,45.14917078,159.389804,0.044705367,1.532594269,0.434126642,0.00193058
GeFSIX_2_Co,0.063416087,4000,0.010636883,0.015955325,0.002659221,0.003988831,0,0,0,0,0,0,467.147,0,0.504759,0,0.172589,0,10.23023,11.24434,11.24434,1.33786,1504.2,13,4.166666667,0,0.192307692,0.693076923,0,2.222125878,21.94457739,79.06489399,0.04273319,1.520478731,0.422011104,1.53E-05
GeFSIX_2_Co,0.016237864,1000,0.010636883,0.015955325,0.002659221,0.003988831,0,0,0,0,0,0,467.147,0,0.504759,0,0.172589,0,10.23023,11.24434,11.24434,1.33786,1504.2,13,4.166666667,0,0.192307692,0.693076923,0,2.222125878,21.94457739,79.06489399,0.04273319,1.520478731,0.422011104,1.53E-05
GeFSIX_2_Co,0.00057049,40,0.010636883,0.015955325,0.002659221,0.003988831,0,0,0,0,0,0,467.147,0,0.504759,0,0.172589,0,10.23023,11.24434,11.24434,1.33786,1504.2,13,4.166666667,0,0.192307692,0.693076923,0,2.222125878,21.94457739,79.06489399,0.04273319,1.520478731,0.422011104,1.53E-05
GeFSIX_2_Co_i,2.394459431,4000,0.021675224,0.032512836,0.005418806,0.008128209,0,0,0,0,0,0,3106.11,0,0.00551626,0,0.976565,0,3.3132,3.69214,3.69214,0.681552,1476.34,25,4.166666667,0,0.192307692,0.693076923,0,4.405438961,43.70533794,157.9459711,0.04235999,1.518711261,0.420243634,0.00168957
GeFSIX_2_Co_i,1.147549409,1000,0.021675224,0.032512836,0.005418806,0.008128209,0,0,0,0,0,0,3106.11,0,0.00551626,0,0.976565,0,3.3132,3.69214,3.69214,0.681552,1476.34,25,4.166666667,0,0.192307692,0.693076923,0,4.405438961,43.70533794,157.9459711,0.04235999,1.518711261,0.420243634,0.00168957
GeFSIX_2_Co_i,0.071087432,40,0.021675224,0.032512836,0.005418806,0.008128209,0,0,0,0,0,0,3106.11,0,0.00551626,0,0.976565,0,3.3132,3.69214,3.69214,0.681552,1476.34,25,4.166666667,0,0.192307692,0.693076923,0,4.405438961,43.70533794,157.9459711,0.04235999,1.518711261,0.420243634,0.00168957
